image_path,label_path,stem,image_name,source_folder,split
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Frontal/anonymous_003_008_517_01_1728729948616_Frontal_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Frontal/anonymous_003_008_517_01_1728729948616_Frontal_View.txt,anonymous_003_008_517_01_1728729948616_Frontal_View,anonymous_003_008_517_01_1728729948616_Frontal_View.jpg,retractors/Frontal,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Frontal/anonymous_003_103_430_01_1728467395628_Frontal_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Frontal/anonymous_003_103_430_01_1728467395628_Frontal_View.txt,anonymous_003_103_430_01_1728467395628_Frontal_View,anonymous_003_103_430_01_1728467395628_Frontal_View.jpg,retractors/Frontal,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Frontal/anonymous_005-007-1023-01_1731214978665_Frontal_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Frontal/anonymous_005-007-1023-01_1731214978665_Frontal_View.txt,anonymous_005-007-1023-01_1731214978665_Frontal_View,anonymous_005-007-1023-01_1731214978665_Frontal_View.jpg,retractors/Frontal,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-1065-01_1731399889607_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-1065-01_1731399889607_Left_Lateral_View.txt,anonymous_003-007-1065-01_1731399889607_Left_Lateral_View,anonymous_003-007-1065-01_1731399889607_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-1168-01_1732686410487_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-1168-01_1732686410487_Left_Lateral_View.txt,anonymous_003-007-1168-01_1732686410487_Left_Lateral_View,anonymous_003-007-1168-01_1732686410487_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.txt,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View,anonymous_003-007-1213-01_1732862150627_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.txt,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View,anonymous_003-007-1215-01_1732863751319_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-1362-01_1733725990504_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-1362-01_1733725990504_Left_Lateral_View.txt,anonymous_003-007-1362-01_1733725990504_Left_Lateral_View,anonymous_003-007-1362-01_1733725990504_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-662-01_1729231169609_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-662-01_1729231169609_Left_Lateral_View.txt,anonymous_003-007-662-01_1729231169609_Left_Lateral_View,anonymous_003-007-662-01_1729231169609_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-672-01_1729239360521_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-672-01_1729239360521_Left_Lateral_View.txt,anonymous_003-007-672-01_1729239360521_Left_Lateral_View,anonymous_003-007-672-01_1729239360521_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-809-01_1729924079887_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-809-01_1729924079887_Left_Lateral_View.txt,anonymous_003-007-809-01_1729924079887_Left_Lateral_View,anonymous_003-007-809-01_1729924079887_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-918-01_1730692542165_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-918-01_1730692542165_Left_Lateral_View.txt,anonymous_003-007-918-01_1730692542165_Left_Lateral_View,anonymous_003-007-918-01_1730692542165_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-961-01_1730869046755_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-961-01_1730869046755_Left_Lateral_View.txt,anonymous_003-007-961-01_1730869046755_Left_Lateral_View,anonymous_003-007-961-01_1730869046755_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-007-986-01_1730958260724_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-007-986-01_1730958260724_Left_Lateral_View.txt,anonymous_003-007-986-01_1730958260724_Left_Lateral_View,anonymous_003-007-986-01_1730958260724_Left_Lateral_View.jpg,retractors/Left_Lateral,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-1051-01_1731329026684_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-1051-01_1731329026684_Left_Lateral_View.txt,anonymous_003-008-1051-01_1731329026684_Left_Lateral_View,anonymous_003-008-1051-01_1731329026684_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-1133-01_1732530707494_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-1133-01_1732530707494_Left_Lateral_View.txt,anonymous_003-008-1133-01_1732530707494_Left_Lateral_View,anonymous_003-008-1133-01_1732530707494_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-1139-01_1732537527555_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-1139-01_1732537527555_Left_Lateral_View.txt,anonymous_003-008-1139-01_1732537527555_Left_Lateral_View,anonymous_003-008-1139-01_1732537527555_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-1187-01_1732714576631_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-1187-01_1732714576631_Left_Lateral_View.txt,anonymous_003-008-1187-01_1732714576631_Left_Lateral_View,anonymous_003-008-1187-01_1732714576631_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-1437-01_1734003718169_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-1437-01_1734003718169_Left_Lateral_View.txt,anonymous_003-008-1437-01_1734003718169_Left_Lateral_View,anonymous_003-008-1437-01_1734003718169_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-562-01_1728904090342_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-562-01_1728904090342_Left_Lateral_View.txt,anonymous_003-008-562-01_1728904090342_Left_Lateral_View,anonymous_003-008-562-01_1728904090342_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-572-01_1728917641191_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-572-01_1728917641191_Left_Lateral_View.txt,anonymous_003-008-572-01_1728917641191_Left_Lateral_View,anonymous_003-008-572-01_1728917641191_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-618-01_1729080560019_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-618-01_1729080560019_Left_Lateral_View.txt,anonymous_003-008-618-01_1729080560019_Left_Lateral_View,anonymous_003-008-618-01_1729080560019_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-620-01_1729083811620_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-620-01_1729083811620_Left_Lateral_View.txt,anonymous_003-008-620-01_1729083811620_Left_Lateral_View,anonymous_003-008-620-01_1729083811620_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-686-01_1729259151138_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-686-01_1729259151138_Left_Lateral_View.txt,anonymous_003-008-686-01_1729259151138_Left_Lateral_View,anonymous_003-008-686-01_1729259151138_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-726-01_1729515883716_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-726-01_1729515883716_Left_Lateral_View.txt,anonymous_003-008-726-01_1729515883716_Left_Lateral_View,anonymous_003-008-726-01_1729515883716_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-798-01_1729861005978_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-798-01_1729861005978_Left_Lateral_View.txt,anonymous_003-008-798-01_1729861005978_Left_Lateral_View,anonymous_003-008-798-01_1729861005978_Left_Lateral_View.jpg,retractors/Left_Lateral,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-859-01_1730202467399_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-859-01_1730202467399_Left_Lateral_View.txt,anonymous_003-008-859-01_1730202467399_Left_Lateral_View,anonymous_003-008-859-01_1730202467399_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-008-976-01_1730895164778_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-008-976-01_1730895164778_Left_Lateral_View.txt,anonymous_003-008-976-01_1730895164778_Left_Lateral_View,anonymous_003-008-976-01_1730895164778_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003-009-704-01_1729339214008_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003-009-704-01_1729339214008_Left_Lateral_View.txt,anonymous_003-009-704-01_1729339214008_Left_Lateral_View,anonymous_003-009-704-01_1729339214008_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_366_01_1728116583995_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_366_01_1728116583995_Left_Lateral_View.txt,anonymous_003_007_366_01_1728116583995_Left_Lateral_View,anonymous_003_007_366_01_1728116583995_Left_Lateral_View.jpg,retractors/Left_Lateral,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_422_01_1728457270469_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_422_01_1728457270469_Left_Lateral_View.txt,anonymous_003_007_422_01_1728457270469_Left_Lateral_View,anonymous_003_007_422_01_1728457270469_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_455_01_1728557053118_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_455_01_1728557053118_Left_Lateral_View.txt,anonymous_003_007_455_01_1728557053118_Left_Lateral_View,anonymous_003_007_455_01_1728557053118_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_469_01_1728623438211_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_469_01_1728623438211_Left_Lateral_View.txt,anonymous_003_007_469_01_1728623438211_Left_Lateral_View,anonymous_003_007_469_01_1728623438211_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_471_01_1728626198828_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_471_01_1728626198828_Left_Lateral_View.txt,anonymous_003_007_471_01_1728626198828_Left_Lateral_View,anonymous_003_007_471_01_1728626198828_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_507_01_1728715242584_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_507_01_1728715242584_Left_Lateral_View.txt,anonymous_003_007_507_01_1728715242584_Left_Lateral_View,anonymous_003_007_507_01_1728715242584_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_510_01_1728719208166_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_510_01_1728719208166_Left_Lateral_View.txt,anonymous_003_007_510_01_1728719208166_Left_Lateral_View,anonymous_003_007_510_01_1728719208166_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_524_01_1728796945198_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_524_01_1728796945198_Left_Lateral_View.txt,anonymous_003_007_524_01_1728796945198_Left_Lateral_View,anonymous_003_007_524_01_1728796945198_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_007_557_01_1728893264519_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_007_557_01_1728893264519_Left_Lateral_View.txt,anonymous_003_007_557_01_1728893264519_Left_Lateral_View,anonymous_003_007_557_01_1728893264519_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_008_517_01_1728729948616_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_008_517_01_1728729948616_Left_Lateral_View.txt,anonymous_003_008_517_01_1728729948616_Left_Lateral_View,anonymous_003_008_517_01_1728729948616_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_103_347_01_1728037641315_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_103_347_01_1728037641315_Left_Lateral_View.txt,anonymous_003_103_347_01_1728037641315_Left_Lateral_View,anonymous_003_103_347_01_1728037641315_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_103_351_01_1728045002443_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_103_351_01_1728045002443_Left_Lateral_View.txt,anonymous_003_103_351_01_1728045002443_Left_Lateral_View,anonymous_003_103_351_01_1728045002443_Left_Lateral_View.jpg,retractors/Left_Lateral,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_003_103_411_01_1728381037968_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_003_103_411_01_1728381037968_Left_Lateral_View.txt,anonymous_003_103_411_01_1728381037968_Left_Lateral_View,anonymous_003_103_411_01_1728381037968_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Left_Lateral/anonymous_004-008-1463-01_1734099079076_Left_Lateral_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Left_Lateral/anonymous_004-008-1463-01_1734099079076_Left_Lateral_View.txt,anonymous_004-008-1463-01_1734099079076_Left_Lateral_View,anonymous_004-008-1463-01_1734099079076_Left_Lateral_View.jpg,retractors/Left_Lateral,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1002-01_1731041206649_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1002-01_1731041206649_Mandibular_View.txt,anonymous_003-007-1002-01_1731041206649_Mandibular_View,anonymous_003-007-1002-01_1731041206649_Mandibular_View.jpg,retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1005-01_1731043890198_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1005-01_1731043890198_Mandibular_View.txt,anonymous_003-007-1005-01_1731043890198_Mandibular_View,anonymous_003-007-1005-01_1731043890198_Mandibular_View.jpg,retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1007-01_1731046187778_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1007-01_1731046187778_Mandibular_View.txt,anonymous_003-007-1007-01_1731046187778_Mandibular_View,anonymous_003-007-1007-01_1731046187778_Mandibular_View.jpg,retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1009-01_1731048864324_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1009-01_1731048864324_Mandibular_View.txt,anonymous_003-007-1009-01_1731048864324_Mandibular_View,anonymous_003-007-1009-01_1731048864324_Mandibular_View.jpg,retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1011-01_1731051758521_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1011-01_1731051758521_Mandibular_View.txt,anonymous_003-007-1011-01_1731051758521_Mandibular_View,anonymous_003-007-1011-01_1731051758521_Mandibular_View.jpg,retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1021-01_1731212419570_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1021-01_1731212419570_Mandibular_View.txt,anonymous_003-007-1021-01_1731212419570_Mandibular_View,anonymous_003-007-1021-01_1731212419570_Mandibular_View.jpg,retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1034-01_1731301095926_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1034-01_1731301095926_Mandibular_View.txt,anonymous_003-007-1034-01_1731301095926_Mandibular_View,anonymous_003-007-1034-01_1731301095926_Mandibular_View.jpg,retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1036-01_1731302733134_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1036-01_1731302733134_Mandibular_View.txt,anonymous_003-007-1036-01_1731302733134_Mandibular_View,anonymous_003-007-1036-01_1731302733134_Mandibular_View.jpg,retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/retractors/Mandibular/anonymous_003-007-1038-01_1731307341906_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/retractors/Mandibular/anonymous_003-007-1038-01_1731307341906_Mandibular_View.txt,anonymous_003-007-1038-01_1731307341906_Mandibular_View,anonymous_003-007-1038-01_1731307341906_Mandibular_View.jpg,retractors/Mandibular,train
